delta;qdRe1;qdRe2;qdRe3;qdRe4;qdIm1;qdIm2;qdIm3;qdIm4
5.7911226476417579e-06;0.00027811037585099993;1.7925306462597434e-05;-1.792530646259615e-05;-0.0002781103758510002;1.3906878753297199e-06;4.4868557864438459e-08;-4.4868557871490002e-08;-1.390687875329056e-06
5.8717663907332617e-06;0.00027811440378934103;1.8049552799650347e-05;-1.8049552799657798e-05;-0.00027811440378934071;1.3906881940670912e-06;4.5180210958043847e-08;-4.5180210958502065e-08;-1.3906881940681777e-06
5.95353313081437e-06;0.00027811848769980301;1.8174658498396706e-05;-1.817465849839756e-05;-0.00027811848769980371;1.3906885180350394e-06;4.5494035182779253e-08;-4.5494035176787057e-08;-1.3906885180377895e-06
6.0364385060758637e-06;0.00027812262835850391;1.830062946436204e-05;-1.8300629464372628e-05;-0.00027812262835850477;1.3906888470595972e-06;4.5810041706724773e-08;-4.5810041706688893e-08;-1.3906888470603574e-06
6.1204983724767031e-06;0.00027812682655227184;1.8427471642871776e-05;-1.8427471642867907e-05;-0.00027812682655227146;1.3906891814228908e-06;4.6128248854939226e-08;-4.6128248869811854e-08;-1.3906891814224413e-06
6.2057288067765008e-06;0.00027813108307879779;1.8555191019079875e-05;-1.8555191019075145e-05;-0.00027813108307879779;1.3906895212958274e-06;4.6448672259571443e-08;-4.6448672152786429e-08;-1.3906895211830733e-06
6.2921461096103505e-06;0.00027813539874678547;1.8683793618770907e-05;-1.8683793618772611e-05;-0.00027813539874678466;1.3906898665089298e-06;4.6771325111432482e-08;-4.6771325012782816e-08;-1.3906898663988604e-06
6.3797668086062827e-06;0.00027813977437609298;1.8813285507950873e-05;-1.8813285507948081e-05;-0.0002781397743760945;1.3906902173517208e-06;4.7096225866688005e-08;-4.7096225870583669e-08;-1.3906902173531546e-06
6.4686076615463209e-06;0.00027814421079790173;1.8943672793592524e-05;-1.8943672793583308e-05;-0.00027814421079790233;1.3906905737697254e-06;4.7423387284417201e-08;-4.7423387385839067e-08;-1.390690573880976e-06
6.5586856595714357e-06;0.00027814870885485267;1.9074961623777525e-05;-1.9074961623777684e-05;-0.0002781487088548518;1.3906909360491525e-06;4.7752826290479667e-08;-4.7752826303113594e-08;-1.3906909360481683e-06
6.650018030431118e-06;0.00027815326940121049;1.9207158187557804e-05;-1.9207158187556174e-05;-0.00027815326940121049;1.3906913042483148e-06;4.8084561404674152e-08;-4.8084561515454567e-08;-1.3906913043598313e-06
6.7426222417783489e-06;0.00027815789330303014;1.9340268715979302e-05;-1.9340268715977866e-05;-0.00027815789330303068;1.3906916784345317e-06;4.8418605037194224e-08;-4.8418605038140486e-08;-1.3906916784336323e-06
6.8365160045102388e-06;0.00027816258143830661;1.9474299481599262e-05;-1.947429948159518e-05;-0.00027816258143830672;1.3906920586695373e-06;4.8754974295405639e-08;-4.875497418258453e-08;-1.3906920585603653e-06
6.9317172761554005e-06;0.00027816733469714165;1.9609256799203916e-05;-1.9609256799206162e-05;-0.00027816733469714278;1.3906924450235504e-06;4.9093686325261415e-08;-4.9093686327369686e-08;-1.3906924450236634e-06
7.0282442643083526e-06;0.00027817215398191368;1.9745147025844419e-05;-1.9745147025845086e-05;-0.00027817215398191411;1.3906928377785999e-06;4.9434758605090216e-08;-4.9434758712136685e-08;-1.390692837888897e-06
7.1261154301117454e-06;0.0002781770402074371;1.9881976561217713e-05;-1.9881976561216975e-05;-0.0002781770402074384;1.3906932370064231e-06;4.9778205542572791e-08;-4.9778205533542817e-08;-1.3906932370072347e-06
7.2253494917872216e-06;0.00027818199430113894;2.0019751847990312e-05;-2.0019751847980466e-05;-0.00027818199430113959;1.3906936427753093e-06;5.0124044653382449e-08;-5.0124044548435417e-08;-1.3906936426658408e-06
7.3259654282152304e-06;0.00027818701720322625;2.0158479371705023e-05;-2.0158479371704372e-05;-0.00027818701720322501;1.3906940551541418e-06;5.0472293390574993e-08;-5.0472293393528683e-08;-1.3906940551547675e-06
7.4279824825649105e-06;0.00027819210986686389;2.0298165661578129e-05;-2.0298165661576533e-05;-0.000278192109866864;1.3906944743245658e-06;5.0822967394540817e-08;-5.0822967397687809e-08;-1.3906944743244083e-06
7.5314201659743757e-06;0.00027819727325834916;2.0438817290335286e-05;-2.0438817290336485e-05;-0.00027819727325834872;1.390694900356761e-06;5.117608444477509e-08;-5.1176084551107172e-08;-1.3906949004660799e-06
7.636298261282242e-06;0.00027820250835729058;2.0580440874769295e-05;-2.0580440874772632e-05;-0.00027820250835729085;1.3906953334366319e-06;5.1531660313291506e-08;-5.1531660315404019e-08;-1.3906953334353099e-06
7.7426368268112769e-06;0.00027820781615678917;2.0723043075705307e-05;-2.0723043075707004e-05;-0.00027820781615678965;1.3906957737473402e-06;5.1889715180012145e-08;-5.1889715166399485e-08;-1.3906957737479848e-06
7.8504562002045093e-06;0.00027821319766362681;2.0866630598680498e-05;-2.0866630598684859e-05;-0.00027821319766362746;1.390696221366136e-06;5.2250264238762335e-08;-5.2250264126835772e-08;-1.3906962212553371e-06
7.9597770023149783e-06;0.00027821865389844543;2.1011210193762775e-05;-2.1011210193762046e-05;-0.00027821865389844467;1.3906966763669485e-06;5.2613325689822537e-08;-5.2613325572144958e-08;-1.3906966762566178e-06
8.0706201411495076e-06;0.00027822418589593416;2.115678865622826e-05;-2.1156788656235114e-05;-0.00027822418589593437;1.3906971388278215e-06;5.2978916304680538e-08;-5.2978916312022924e-08;-1.3906971388281664e-06
8.1830068158673889e-06;0.00027822979470503405;2.1303372826515245e-05;-2.1303372826510332e-05;-0.00027822979470503502;1.3906976091591219e-06;5.3347055545444969e-08;-5.3347055442656529e-08;-1.3906976090479346e-06
8.2969585208349151e-06;0.00027823548138911953;2.145096959067784e-05;-2.1450969590678104e-05;-0.00027823548138911829;1.3906980872242143e-06;5.3717760125625886e-08;-5.3717760114317983e-08;-1.3906980872242209e-06
8.4124970497361175e-06;0.00027824124702619256;2.1599585880795011e-05;-2.159958588079597e-05;-0.0002782412470261931;1.390698573319139e-06;5.4091048863641218e-08;-5.4091048979965477e-08;-1.3906985734295961e-06
8.5296444997410168e-06;0.00027824709270909585;2.174922867476267e-05;-2.1749228674763246e-05;-0.0002782470927090952;1.3906990676412838e-06;5.4466938500923758e-08;-5.4466938381621212e-08;-1.3906990675292512e-06
8.6484232757317263e-06;0.00027825301954569889;2.1899904997258036e-05;-2.1899904997256044e-05;-0.00027825301954569938;1.3906995701602173e-06;5.4845449631048003e-08;-5.4845449762275581e-08;-1.3906995702695545e-06
8.7688560945874269e-06;0.00027825902865911257;2.2051621919223741e-05;-2.2051621919217076e-05;-0.00027825902865911284;1.3907000811839144e-06;5.5226597438199442e-08;-5.5226597325256102e-08;-1.3907000810740233e-06
8.8909659895291672e-06;0.00027826512118789032;2.2204386558960324e-05;-2.2204386558959626e-05;-0.00027826512118788973;1.3907006008001829e-06;5.5610403418850777e-08;-5.5610403289785045e-08;-1.3907006006901662e-06
9.0147763145249172e-06;0.00027827129828623791;2.2358206081922183e-05;-2.2358206081920289e-05;-0.00027827129828623693;1.3907011290937704e-06;5.5996885316673764e-08;-5.5996885421355456e-08;-1.3907011292043292e-06
9.1403107487562225e-06;0.00027827756112423324;2.2513087700978555e-05;-2.2513087700980829e-05;-0.0002782775611242314;1.3907016663760352e-06;5.6386061256671764e-08;-5.6386061356639234e-08;-1.3907016664879947e-06
9.2675933011468825e-06;0.00027828391088802879;2.2669038676922429e-05;-2.2669038676929006e-05;-0.00027828391088802906;1.3907022128507256e-06;5.6777951227095378e-08;-5.6777951216746144e-08;-1.3907022128506753e-06
9.3966483149546905e-06;0.00027829034878008207;2.282606631872532e-05;-2.2826066318726042e-05;-0.00027829034878008223;1.3907027684968388e-06;5.7172573924486412e-08;-5.7172574040668078e-08;-1.390702768607585e-06
9.5275004724273e-06;0.00027829687601937014;2.2984177983544612e-05;-2.2984177983542616e-05;-0.00027829687601937074;1.3907033336277442e-06;5.7569947719206879e-08;-5.7569947721772079e-08;-1.3907033336281503e-06
9.6601747995226456e-06;0.00027830349384161428;2.3143381077441109e-05;-2.3143381077444582e-05;-0.00027830349384161266;1.3907039083394898e-06;5.7970093462954376e-08;-5.7970093582366633e-08;-1.3907039084514225e-06
9.7946966706953857e-06;0.00027831020349950439;2.3303683055354672e-05;-2.3303683055353863e-05;-0.00027831020349950461;1.3907044929522165e-06;5.8373029851326877e-08;-5.8373029870332821e-08;-1.3907044929509712e-06
9.9310918137497998e-06;0.00027831700626293411;2.3465091421452721e-05;-2.3465091421453087e-05;-0.00027831700626293433;1.3907050875564744e-06;5.8778776683617787e-08;-5.8778776579985993e-08;-1.3907050874455933e-06
1.0069386314760271e-05;0.00027832390341922986;2.3627613729543724e-05;-2.3627613729541532e-05;-0.00027832390341923067;1.3907056922578838e-06;5.9187353923502839e-08;-5.9187353921370553e-08;-1.3907056922574874e-06
1.0209606623060476e-05;0.00027833089627339049;2.3791257583282899e-05;-2.3791257583286538e-05;-0.00027833089627339044;1.3907063073784676e-06;5.9598781718236588e-08;-5.9598781837026692e-08;-1.3907063074906478e-06
1.0351779556301762e-05;0.00027833798614831663;2.3956030636333899e-05;-2.3956030636339517e-05;-0.00027833798614831668;1.3907069331270292e-06;6.0013079799234592e-08;-6.0013079905086539e-08;-1.3907069332398282e-06
1.0495932305582267e-05;0.00027834517438506422;2.4121940593008393e-05;-2.4121940593012662e-05;-0.00027834517438506389;1.39070756972271e-06;6.043026790891836e-08;-6.0430267810376334e-08;-1.3907075696133619e-06
1.0642092440647246e-05;0.00027835246234308292;2.4288995208099793e-05;-2.4288995208105658e-05;-0.0002783524623430833;1.3907082171582841e-06;6.0850366917561751e-08;-6.0850366923553662e-08;-1.3907082171574428e-06
1.0790287915161837e-05;0.00027835985140046938;2.4457202287624582e-05;-2.4457202287636376e-05;-0.00027835985140046944;1.3907088759867457e-06;6.1273398909315144e-08;-6.1273398927803848e-08;-1.390708875986268e-06
1.0940547072057435e-05;0.00027836734295421007;2.4626569688758028e-05;-2.4626569688762863e-05;-0.00027836734295421062;1.3907095460887341e-06;6.1699381991718398e-08;-6.1699382096810636e-08;-1.3907095462015064e-06
1.1092898648952227e-05;0.00027837493842044835;2.4797105320459154e-05;-2.4797105320458955e-05;-0.00027837493842044819;1.3907102279132438e-06;6.2128337716253645e-08;-6.2128337707353896e-08;-1.3907102279139632e-06
1.1247371783647507e-05;0.00027838263923473142;2.4968817143502134e-05;-2.4968817143502029e-05;-0.00027838263923473197;1.3907109215720117e-06;6.2560288074039797e-08;-6.2560288184159996e-08;-1.3907109216842379e-06
1.1403996019700332e-05;0.00027839044685228016;2.5141713170861795e-05;-2.5141713170863743e-05;-0.00027839044685227881;1.3907116274001377e-06;6.2995253107475002e-08;-6.2995253112216533e-08;-1.3907116273987941e-06
1.1562801312073753e-05;0.00027839836274824584;2.5315801468048514e-05;-2.5315801468036964e-05;-0.00027839836274824552;1.3907123455122327e-06;6.3433255038704398e-08;-6.3433255158190267e-08;-1.3907123456217019e-06
1.1723818032865997e-05;0.00027840638841799002;2.5491090153262934e-05;-2.5491090153264245e-05;-0.00027840638841798888;1.3907130762480046e-06;6.3874314120688901e-08;-6.3874314102205213e-08;-1.390713076249125e-06
1.1887076977119033e-05;0.00027841452537734601;2.5667587398146884e-05;-2.5667587398140758e-05;-0.0002784145253773447;1.390713819841669e-06;6.4318453477463681e-08;-6.4318453462044703e-08;-1.3907138198418816e-06
1.2052609368708414e-05;0.00027842277516289835;2.584530142748127e-05;-2.584530142747838e-05;-0.00027842277516289694;1.3907145765249472e-06;6.4765694024721359e-08;-6.4765694028426506e-08;-1.3907145765224021e-06
1.2220446866314887e-05;0.00027843113933226046;2.6024240519749235e-05;-2.6024240519751295e-05;-0.00027843113933226149;1.390715346525576e-06;6.5216058010615207e-08;-6.5216058131694689e-08;-1.3907153466375035e-06
1.2390621569479157e-05;0.00027843961946436555;2.6204413007572215e-05;-2.6204413007570348e-05;-0.00027843961946436545;1.3907161301978694e-06;6.566956628600391e-08;-6.5669566178415452e-08;-1.3907161300868924e-06
1.2563166024741215e-05;0.00027844821715973549;2.6385827277880496e-05;-2.6385827277883129e-05;-0.00027844821715973533;1.3907169276680131e-06;6.6126242744837757e-08;-6.6126242753589143e-08;-1.3907169276696695e-06
1.2738113231864785e-05;0.00027845693404079122;2.6568491772171278e-05;-2.6568491772179477e-05;-0.00027845693404079068;1.3907177393979581e-06;6.6586109117344116e-08;-6.6586109008308318e-08;-1.3907177392884049e-06
1.2915496650148827e-05;0.00027846577175212698;2.67524149869016e-05;-2.6752414986904877e-05;-0.00027846577175212709;1.3907185655223199e-06;6.7049188505024814e-08;-6.7049188489613976e-08;-1.3907185655211262e-06
1.3095350204826676e-05;0.00027847473196082622;2.6937605473882277e-05;-2.6937605473883114e-05;-0.0002784747319608246;1.3907194063882352e-06;6.7515502203784746e-08;-6.7515502093764973e-08;-1.3907194062785381e-06
1.3277708293554291e-05;0.00027848381635674668;2.7124071840282854e-05;-2.712407184028051e-05;-0.00027848381635674625;1.3907202622524193e-06;6.7985075284153908e-08;-6.7985075397100458e-08;-1.3907202623626795e-06
1.346260579298911e-05;0.00027849302665283526;2.7311822749181175e-05;-2.73118227491769e-05;-0.00027849302665283526;1.3907211334685612e-06;6.8457928293357467e-08;-6.8457928283993266e-08;-1.3907211334685396e-06
1.3650078065460137e-05;0.00027850236458543771;2.7500866919930249e-05;-2.7500866919930893e-05;-0.00027850236458543668;1.3907220202900865e-06;6.8934086383456244e-08;-6.8934086508364275e-08;-1.3907220204038532e-06
1.3840160965731302e-05;0.00027851183191460508;2.7691213128128887e-05;-2.7691213128134383e-05;-0.00027851183191460524;1.3907229231939747e-06;6.941357217410676e-08;-6.9413572052435109e-08;-1.3907229230832609e-06
1.4032890847858732e-05;0.00027852143042441681;2.7882870206437472e-05;-2.7882870206440264e-05;-0.00027852143042441627;1.3907238422139048e-06;6.9896409797879619e-08;-6.9896409905415045e-08;-1.3907238423260994e-06
1.4228304572143519e-05;0.00027853116192329681;2.8075847044382953e-05;-2.8075847044386896e-05;-0.000278531161923296;1.3907247779403648e-06;7.0382622589928267e-08;-7.038262272507911e-08;-1.3907247780503027e-06
1.4426439512181588e-05;0.00027854102824434343;2.8270152588853935e-05;-2.82701525888526e-05;-0.00027854102824434262;1.3907257306335197e-06;7.0872234325267987e-08;-7.0872234316356882e-08;-1.390725730634022e-06
1.4627333562011299e-05;0.00027855103124565595;2.8465795844685793e-05;-2.8465795844681835e-05;-0.00027855103124565573;1.3907267005587683e-06;7.1365268719324675e-08;-7.1365268602122261e-08;-1.3907267004453828e-06
1.4831025143361029e-05;0.00027856117281066978;2.8662785874523729e-05;-2.8662785874521035e-05;-0.00027856117281066999;1.3907276880905783e-06;7.1861751301798218e-08;-7.1861751307698054e-08;-1.3907276880907527e-06
1.5037553212997385e-05;0.00027857145484849467;2.8861131799350819e-05;-2.8861131799355626e-05;-0.00027857145484849397;1.390728693718823e-06;7.2361706303722948e-08;-7.2361706310691846e-08;-1.3907286937206771e-06
1.524695727017573e-05;0.00027858187929425142;2.9060842798847058e-05;-2.9060842798849691e-05;-0.00027858187929425207;1.3907297177202736e-06;7.2865157954818748e-08;-7.2865157953706912e-08;-1.3907297177201885e-06
1.5459277364194785e-05;0.00027859244810942585;2.9261928111624125e-05;-2.926192811162962e-05;-0.00027859244810942601;1.3907307603614807e-06;7.3372130539186722e-08;-7.337213064863496e-08;-1.3907307604729917e-06
1.5674554102055949e-05;0.00027860316328221624;2.9464397035516953e-05;-2.9464397035523221e-05;-0.00027860316328221651;1.3907318222549519e-06;7.3882650253943523e-08;-7.3882650360132669e-08;-1.3907318223671258e-06
1.5892828656229765e-05;0.00027861402682788784;2.9668258927957781e-05;-2.9668258927950364e-05;-0.00027861402682788757;1.3907329036800128e-06;7.4396741707586391e-08;-7.439674181229892e-08;-1.390732903790252e-06
1.61141427725302e-05;0.00027862504078913271;2.9873523206237046e-05;-2.987352320623376e-05;-0.00027862504078913255;1.3907340050319311e-06;7.4914430077592721e-08;-7.4914430194151906e-08;-1.3907340051396303e-06
1.6338538778098604e-05;0.00027863620723643745;3.008019934778458e-05;-3.008019934778352e-05;-0.00027863620723643647;1.390735126699846e-06;7.5435740837581275e-08;-7.5435740952561749e-08;-1.3907351268131887e-06
1.6566059589499151e-05;0.00027864752826844676;3.0288296890623551e-05;-3.0288296890632472e-05;-0.00027864752826844643;1.3907362692006331e-06;7.5960700108744867e-08;-7.5960700110351583e-08;-1.3907362692013804e-06
1.6796748720926532e-05;0.00027865900601233918;3.0497825433549141e-05;-3.0497825433546739e-05;-0.00027865900601233966;1.390737432931593e-06;7.6489334503834624e-08;-7.6489334510577469e-08;-1.3907374329318806e-06
1.7030650292528425e-05;0.00027867064262420999;3.0708794636404229e-05;-3.0708794636392425e-05;-0.00027867064262420901;1.390738618300753e-06;7.7021668852863842e-08;-7.7021668739717989e-08;-1.3907386181873863e-06
1.7267809038843561e-05;0.0002786824402894428;3.0921214220591086e-05;-3.0921214220589019e-05;-0.00027868244028944248;1.3907398258218291e-06;7.7557731419702154e-08;-7.7557731425584652e-08;-1.3907398258212317e-06
1.7508270317357232e-05;0.00027869440122311296;3.1135093969118869e-05;-3.113509396912139e-05;-0.00027869440122311215;1.3907410557986251e-06;7.8097545976738778e-08;-7.8097545976674919e-08;-1.3907410557996354e-06
1.775208011717636e-05;0.00027870652767036442;3.1350443727148629e-05;-3.1350443727149909e-05;-0.00027870652767036333;1.3907423089788341e-06;7.864114216722423e-08;-7.8641142160777264e-08;-1.390742308977764e-06
1.7999285067824765e-05;0.00027871882190681519;3.1567273402186129e-05;-3.1567273402190709e-05;-0.00027871882190681481;1.3907435855550964e-06;7.9188544280005808e-08;-7.918854428007725e-08;-1.3907435855557679e-06
1.8249932448161504e-05;0.00027873128623896249;3.178559296435891e-05;-3.1785592964346137e-05;-0.00027873128623896319;1.3907448862852092e-06;7.9739781383057744e-08;-7.9739781276070362e-08;-1.3907448861732914e-06
1.8504070195423023e-05;0.00027874392300458414;3.2005412446761615e-05;-3.2005412446761778e-05;-0.00027874392300458365;1.3907462114788033e-06;8.0294880294455632e-08;-8.0294880281032568e-08;-1.3907462114811517e-06
1.8761746914391195e-05;0.00027875673457315253;3.2226741945941411e-05;-3.2226741945937562e-05;-0.0002787567345731527;1.3907475617865549e-06;8.085386802662627e-08;-8.0853867914059748e-08;-1.3907475616761232e-06
1.9023011886689458e-05;0.00027876972334625491;3.2449591621818356e-05;-3.244959162181986e-05;-0.00027876972334625518;1.3907489376399154e-06;8.1416773140585636e-08;-8.1416773141146054e-08;-1.390748937641625e-06
1.9287915080207779e-05;0.00027878289175801264;3.2673971698370899e-05;-3.2673971698368501e-05;-0.00027878289175801312;1.3907503396990966e-06;8.1983623742626962e-08;-8.198362386161017e-08;-1.3907503398102048e-06
