g1d;NAtoms;OmegaScattering;sigma;Deltac;delta;tNoInteractionAbs;tNoInteractionArg;t_storage;t_retrieval;t_to_pass_ensemble;P_success;F_swap;F_CJ;F_CJ_conditional;P_success_tNoInteraction_one;F_swap_tNoInteraction_one;F_CJ_tNoInteraction_one;F_CJ_conditional_tNoInteraction_one;single_photon_storage_retrieval_eff
0.050000000000000003;1174;1;0.22002897454531195;-2.2693123958796573;0.02852885939846829;0.17169446397475996;0.049145335656788282;38.585320361476462;29.350000000000001;29.350000000000001;0.021376385392209242;0.90285984651674944;0.019023786699394227;0.8899440363910901;0.40554213912352244;0.63291490647187454;0.25639757171886951;0.63223410586384077;0.79166911248934024
0.050000000000000003;1177;1;0.21990207071346957;-2.2704484842625758;0.028448290441938067;0.17161427930067777;0.050431805846275775;38.672491591671083;29.425000000000001;29.425000000000001;0.021379852933333821;0.90337888110405706;0.01903668177433987;0.89040284017386018;0.40573420105062052;0.63302826996736705;0.25656379351092157;0.63234450743015369;0.79203529265588046
0.050000000000000003;1180;1;0.21977426166577058;-2.2762207172719142;0.028313473574548616;0.17223873878978749;0.048883640954353214;38.759473848194162;29.5;29.5;0.021546033865235105;0.90344544327998122;0.019187120831685646;0.89051752873387957;0.40599212630479037;0.63351465058496759;0.25692341475161018;0.63282856514988206;0.79239965826107506
0.050000000000000003;1183;1;0.21964428285999019;-2.2781059540716315;0.028243570037596106;0.17230596885580635;0.050166550406226321;38.846107997701338;29.575000000000003;29.575000000000003;0.021577844526784743;0.90361936669748544;0.019218278054484624;0.89064864799766397;0.40619050411311047;0.63361585736658865;0.25708886436629008;0.63292682069864303;0.79276190230184107
0.050000000000000003;1185;1;0.21956146697444637;-2.280342075964561;0.028171885550440326;0.17247507881694252;0.05007641122606063;38.904301836665169;29.625000000000004;29.625000000000004;0.021632152798653964;0.90384042932669106;0.019271313983072077;0.89086436114075584;0.40633889343737056;0.63381615675808112;0.25726345549008162;0.63312535335664077;0.79300347327999876
0.050000000000000003;1188;1;0.21943569123326595;-2.2854149021123682;0.028030652726216222;0.17296252245079494;0.04854001132521539;38.991335613648594;29.699999999999999;29.699999999999999;0.021772667950073901;0.9042186643197182;0.019405441428324129;0.8912753123697118;0.40658758400426037;0.63431185944670365;0.25762151513351683;0.63361874604320767;0.79336414085753626
0.050000000000000003;1191;1;0.21931009891955905;-2.2869878917847908;0.027957992282290383;0.17297188187934565;0.049807409187356537;39.078317208521675;29.775000000000002;29.775000000000002;0.021793358573119825;0.9045249723975326;0.019429484160054834;0.891532348943195;0.40678119530885409;0.63441758022752159;0.25778598870815611;0.63372149863621063;0.79372329661276497
0.050000000000000003;1193;1;0.21922540620482325;-2.2891938356598054;0.027887227681431488;0.17313613056811344;0.049718236391635369;39.136141443902446;29.824999999999999;29.824999999999999;0.021846933013098813;0.90475512235511868;0.019482156575338163;0.89175705183227338;0.40692780408869988;0.63461801032425202;0.25795974540037575;0.63392017652386101;0.7939616310471076
0.050000000000000003;1196;1;0.21910329050915611;-2.294290524527149;0.027748919340634358;0.1736281950344078;0.048198093250964649;39.223437255594632;29.900000000000002;29.900000000000002;0.021988897986773746;0.90511176437676355;0.019617330571844793;0.89214705455655652;0.40717537011952953;0.63511054134605938;0.25831629005773205;0.63441040154737571;0.79431908317429112
0.050000000000000003;1199;1;0.21897661632472595;-2.2962676105950761;0.0276825630547783;0.17371656523596488;0.049456551652727318;39.310081893368682;29.975000000000001;29.975000000000001;0.022025012975704583;0.90523324677512373;0.019651349335549677;0.89222872909208928;0.40737132778383578;0.63520961276348897;0.25847975870180695;0.63450650812362663;0.7946738562354515
0.050000000000000003;1202;1;0.21885228230232318;-2.3013346159760646;0.027545766685742282;0.17420266663056555;0.047948099381870016;39.396948157616627;30.050000000000001;30.050000000000001;0.022166304104638608;0.90559872721251744;0.019786249242555242;0.89262734775955244;0.40761696921000551;0.63570147292144541;0.25883518017296492;0.6349960863371521;0.79502769300198506
0.050000000000000003;1205;1;0.21872936143154215;-2.3024194979970147;0.027469220617928579;0.17412488122301839;0.049189439246892674;39.483920077259818;30.125;30.125;0.022169990641596811;0.90610482325727615;0.019799463578877522;0.89307496331227365;0.40780241938331574;0.63581474008796246;0.25899791741440303;0.63510637775534329;0.79538037220619262
0.050000000000000003;1207;1;0.21864560777867154;-2.305174067795722;0.027407435153923194;0.1743930023623812;0.049106929288384199;39.541629885246969;30.175000000000008;30.175000000000008;0.022244255730471223;0.90608686163471497;0.01986553660558471;0.8930636675954039;0.4079528779733021;0.63600463235851834;0.25917022891637148;0.63529452274959197;0.79561419476342732
0.050000000000000003;1210;1;0.21852473850402013;-2.3099321992990536;0.027269367227366142;0.17482149499119393;0.047611606120772226;39.628741140714098;30.250000000000007;30.250000000000007;0.022374773524524143;0.90657577639800258;0.019993636542045581;0.89357939288776767;0.40819385856138496;0.6364988993141496;0.25952415054343791;0.63578651442255885;0.79596489091881395
0.050000000000000003;1213;1;0.21840205110191158;-2.3117212148313211;0.027202705012087439;0.17487771564005522;0.048847465850147008;39.715546853760358;30.325000000000003;30.325000000000003;0.022404752252396042;0.90676870778113328;0.020023783992897844;0.89372931989267723;0.40838505081422993;0.63660032516921561;0.25968591188742191;0.6358849604550052;0.79631363217054985
